,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,dominant_topic
330902617,0.0,0.01,0.0,0.41,0.1,0.0,0.04,0.0,0.25,0.02,0.05,0.0,0.03,0.0,0.08,3
330930465,0.06,0.02,0.0,0.11,0.34,0.0,0.17,0.0,0.13,0.13,0.0,0.0,0.02,0.02,0.0,4
331036146,0.0,0.05,0.0,0.0,0.0,0.01,0.11,0.01,0.19,0.0,0.01,0.0,0.0,0.01,0.61,14
331094233,0.0,0.0,0.01,0.0,0.0,0.1,0.16,0.01,0.35,0.0,0.22,0.06,0.0,0.0,0.09,8
340714336,0.01,0.0,0.0,0.0,0.03,0.0,0.23,0.0,0.06,0.0,0.0,0.0,0.05,0.0,0.62,14
340714598,0.0,0.0,0.0,0.02,0.1,0.0,0.38,0.05,0.03,0.0,0.0,0.0,0.42,0.0,0.0,12
340866026,0.0,0.0,0.0,0.23,0.0,0.0,0.26,0.0,0.09,0.31,0.08,0.0,0.0,0.01,0.01,9
341011104,0.0,0.0,0.0,0.24,0.01,0.0,0.47,0.01,0.23,0.0,0.0,0.01,0.01,0.0,0.02,6
341105038,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.1,0.01,0.0,0.0,0.0,0.01,0.1,6
341244687,0.0,0.0,0.0,0.57,0.03,0.0,0.23,0.04,0.08,0.04,0.0,0.0,0.0,0.0,0.02,3
341262368,0.0,0.02,0.0,0.01,0.0,0.04,0.42,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.39,6
341292848,0.01,0.0,0.0,0.08,0.0,0.0,0.44,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.04,6
341310435,0.0,0.08,0.0,0.0,0.07,0.0,0.5,0.05,0.12,0.0,0.02,0.04,0.0,0.0,0.11,6
341318541,0.0,0.01,0.0,0.03,0.0,0.0,0.61,0.07,0.09,0.05,0.0,0.0,0.0,0.0,0.14,6
341336325,0.02,0.0,0.0,0.17,0.21,0.0,0.32,0.0,0.06,0.1,0.03,0.0,0.0,0.0,0.08,6
341346763,0.0,0.0,0.0,0.36,0.01,0.0,0.21,0.0,0.28,0.0,0.0,0.0,0.0,0.14,0.0,3
341380074,0.01,0.0,0.0,0.03,0.01,0.0,0.19,0.74,0.0,0.0,0.01,0.0,0.01,0.0,0.0,7
341446685,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.16,0.06,0.0,0.0,0.0,0.0,0.0,0.08,6
341518873,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,13
341554285,0.0,0.0,0.0,0.14,0.22,0.0,0.17,0.08,0.09,0.0,0.0,0.0,0.21,0.07,0.02,4
341584728,0.01,0.0,0.0,0.21,0.02,0.0,0.16,0.0,0.08,0.07,0.0,0.0,0.0,0.41,0.03,13
341719319,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.58,0.11,0.0,0.0,0.0,0.06,0.0,8
341787585,0.0,0.37,0.0,0.0,0.0,0.1,0.0,0.07,0.24,0.0,0.0,0.0,0.06,0.0,0.15,1
344429093,0.3,0.0,0.0,0.02,0.0,0.0,0.36,0.0,0.0,0.06,0.03,0.0,0.0,0.02,0.21,6
344473288,0.0,0.0,0.0,0.08,0.27,0.0,0.2,0.0,0.02,0.08,0.0,0.0,0.3,0.0,0.05,12
346006424,0.07,0.2,0.0,0.45,0.03,0.0,0.16,0.02,0.05,0.0,0.0,0.0,0.0,0.03,0.0,3
346562544,0.0,0.02,0.0,0.0,0.0,0.0,0.23,0.2,0.23,0.14,0.0,0.04,0.05,0.0,0.07,6
346610067,0.0,0.0,0.06,0.0,0.0,0.0,0.28,0.0,0.25,0.0,0.0,0.2,0.14,0.0,0.06,6
350876385,0.51,0.01,0.0,0.09,0.0,0.0,0.21,0.0,0.08,0.01,0.02,0.0,0.0,0.06,0.0,0
350895837,0.34,0.0,0.0,0.05,0.0,0.01,0.26,0.02,0.03,0.04,0.11,0.0,0.0,0.03,0.11,0
351019477,0.0,0.0,0.0,0.08,0.0,0.0,0.26,0.1,0.51,0.0,0.04,0.0,0.0,0.01,0.0,8
351044585,0.0,0.01,0.01,0.01,0.08,0.07,0.11,0.0,0.1,0.09,0.0,0.49,0.0,0.01,0.03,11
351052350,0.0,0.0,0.0,0.32,0.1,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,6
351074747,0.02,0.0,0.0,0.0,0.01,0.0,0.25,0.01,0.08,0.0,0.15,0.03,0.0,0.03,0.42,14
351271943,0.0,0.02,0.0,0.0,0.05,0.0,0.79,0.0,0.01,0.0,0.01,0.0,0.03,0.0,0.09,6
351497202,0.0,0.01,0.01,0.33,0.14,0.0,0.28,0.01,0.06,0.09,0.01,0.02,0.0,0.04,0.0,3
351609945,0.0,0.0,0.0,0.14,0.41,0.0,0.15,0.0,0.0,0.28,0.0,0.01,0.0,0.0,0.0,4
351674365,0.02,0.0,0.12,0.02,0.06,0.0,0.53,0.0,0.06,0.0,0.03,0.13,0.0,0.0,0.04,6
351715910,0.01,0.02,0.0,0.07,0.0,0.0,0.34,0.0,0.27,0.0,0.03,0.0,0.0,0.23,0.03,6
351759503,0.0,0.0,0.0,0.52,0.0,0.0,0.2,0.0,0.09,0.14,0.02,0.0,0.0,0.03,0.0,3
351790297,0.0,0.28,0.0,0.0,0.0,0.03,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.19,8
351793680,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.37,0.0,0.06,0.0,0.0,0.05,0.11,6
352035269,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.23,0.0,0.0,0.0,0.51,0.0,0.04,12
352050168,0.0,0.0,0.0,0.0,0.11,0.0,0.42,0.0,0.12,0.07,0.08,0.09,0.03,0.0,0.07,6
352077713,0.0,0.0,0.0,0.4,0.15,0.0,0.16,0.0,0.0,0.24,0.01,0.0,0.01,0.03,0.0,3
352197019,0.01,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.62,0.08,0.1,0.1,0.01,0.01,0.0,8
356042135,0.33,0.01,0.0,0.05,0.02,0.02,0.35,0.02,0.12,0.02,0.0,0.01,0.0,0.0,0.04,6
360802950,0.0,0.0,0.0,0.01,0.0,0.12,0.14,0.03,0.18,0.06,0.39,0.01,0.0,0.01,0.05,10
362167034,0.0,0.02,0.01,0.07,0.01,0.0,0.32,0.02,0.49,0.0,0.0,0.0,0.0,0.0,0.06,8
362167738,0.0,0.0,0.0,0.25,0.09,0.0,0.15,0.02,0.2,0.22,0.0,0.01,0.04,0.0,0.0,3
362167752,0.0,0.0,0.02,0.0,0.11,0.0,0.19,0.01,0.07,0.56,0.0,0.02,0.0,0.0,0.01,9
362167949,0.0,0.0,0.0,0.03,0.17,0.0,0.37,0.0,0.11,0.0,0.03,0.0,0.15,0.14,0.0,6
362169194,0.0,0.0,0.0,0.0,0.22,0.0,0.45,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.17,6
362170141,0.0,0.0,0.0,0.0,0.07,0.01,0.15,0.0,0.28,0.0,0.0,0.02,0.46,0.0,0.02,12
362170901,0.0,0.0,0.01,0.0,0.04,0.0,0.18,0.04,0.15,0.48,0.07,0.0,0.0,0.0,0.02,9
362179814,0.52,0.0,0.0,0.08,0.03,0.0,0.07,0.01,0.0,0.12,0.04,0.0,0.09,0.01,0.03,0
362183809,0.0,0.0,0.21,0.02,0.0,0.05,0.19,0.0,0.12,0.0,0.0,0.0,0.25,0.0,0.15,12
362192804,0.0,0.0,0.0,0.28,0.0,0.01,0.39,0.01,0.13,0.01,0.0,0.0,0.0,0.01,0.17,6
362193619,0.0,0.16,0.0,0.0,0.16,0.01,0.27,0.0,0.33,0.0,0.0,0.0,0.01,0.01,0.04,8
362225482,0.0,0.01,0.01,0.01,0.03,0.0,0.18,0.04,0.11,0.01,0.11,0.0,0.08,0.0,0.39,14
362229588,0.11,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.04,0.19,0.12,0.09,0.0,0.09,6
362344429,0.0,0.0,0.0,0.0,0.27,0.0,0.21,0.0,0.15,0.01,0.0,0.0,0.27,0.0,0.08,4
362422510,0.0,0.11,0.0,0.67,0.0,0.0,0.0,0.07,0.03,0.06,0.0,0.0,0.03,0.0,0.03,3
362423707,0.03,0.05,0.0,0.04,0.25,0.0,0.13,0.0,0.3,0.08,0.0,0.05,0.04,0.03,0.0,8
362434228,0.01,0.27,0.0,0.02,0.0,0.01,0.09,0.0,0.43,0.08,0.0,0.0,0.08,0.0,0.0,8
362477928,0.0,0.0,0.0,0.0,0.0,0.02,0.25,0.0,0.14,0.0,0.0,0.57,0.0,0.0,0.01,11
362651505,0.0,0.0,0.11,0.08,0.13,0.0,0.39,0.05,0.02,0.03,0.01,0.0,0.0,0.03,0.14,6
362681212,0.0,0.0,0.0,0.03,0.41,0.0,0.29,0.0,0.07,0.03,0.0,0.0,0.11,0.0,0.06,4
362734184,0.0,0.01,0.0,0.05,0.0,0.0,0.6,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.12,6
362734966,0.0,0.0,0.0,0.07,0.4,0.0,0.18,0.01,0.07,0.07,0.0,0.0,0.18,0.0,0.0,4
362755109,0.0,0.0,0.01,0.08,0.0,0.02,0.07,0.0,0.38,0.01,0.36,0.0,0.0,0.01,0.05,8
362862206,0.0,0.0,0.0,0.0,0.16,0.0,0.3,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.2,8
362867274,0.0,0.0,0.0,0.33,0.4,0.0,0.25,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4
362922811,0.0,0.0,0.08,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,6
362950283,0.0,0.01,0.0,0.02,0.01,0.01,0.05,0.0,0.13,0.0,0.0,0.03,0.14,0.01,0.58,14
362971864,0.0,0.0,0.0,0.04,0.0,0.0,0.2,0.45,0.24,0.06,0.02,0.0,0.0,0.0,0.0,7
363028768,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.09,0.0,0.0,0.0,0.16,0.0,0.4,14
363043662,0.0,0.0,0.0,0.31,0.0,0.0,0.42,0.01,0.07,0.09,0.0,0.0,0.0,0.01,0.09,6
363135643,0.01,0.0,0.01,0.21,0.0,0.0,0.21,0.42,0.03,0.0,0.0,0.0,0.0,0.0,0.12,7
363154700,0.0,0.14,0.0,0.05,0.12,0.0,0.19,0.0,0.09,0.42,0.0,0.0,0.0,0.0,0.0,9
363157600,0.0,0.0,0.0,0.31,0.01,0.0,0.29,0.08,0.23,0.0,0.01,0.0,0.03,0.0,0.05,3
363172591,0.0,0.0,0.05,0.49,0.03,0.0,0.08,0.1,0.09,0.02,0.01,0.0,0.07,0.08,0.0,3
363172605,0.12,0.0,0.0,0.01,0.0,0.03,0.15,0.19,0.22,0.04,0.09,0.14,0.0,0.0,0.02,8
363195567,0.0,0.04,0.0,0.22,0.0,0.0,0.27,0.1,0.2,0.0,0.0,0.0,0.0,0.02,0.15,6
363203648,0.0,0.0,0.0,0.11,0.02,0.0,0.44,0.4,0.0,0.0,0.0,0.0,0.0,0.01,0.03,6
363235853,0.0,0.0,0.0,0.0,0.04,0.0,0.2,0.0,0.12,0.0,0.0,0.0,0.58,0.0,0.04,12
363258696,0.0,0.0,0.0,0.0,0.11,0.0,0.29,0.0,0.51,0.01,0.0,0.0,0.0,0.0,0.09,8
363274346,0.0,0.0,0.0,0.0,0.07,0.0,0.62,0.0,0.18,0.0,0.0,0.04,0.0,0.0,0.09,6
363283625,0.01,0.02,0.0,0.14,0.01,0.0,0.23,0.0,0.12,0.01,0.0,0.0,0.0,0.43,0.04,13
363292374,0.0,0.0,0.02,0.01,0.0,0.0,0.06,0.0,0.46,0.15,0.23,0.0,0.06,0.0,0.0,8
363292607,0.0,0.0,0.0,0.34,0.11,0.0,0.09,0.03,0.06,0.02,0.16,0.01,0.1,0.0,0.08,3
363309812,0.0,0.0,0.0,0.0,0.01,0.22,0.07,0.0,0.14,0.03,0.31,0.02,0.0,0.0,0.2,10
363314976,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.07,0.02,0.0,0.0,0.0,0.29,6
363339009,0.0,0.01,0.13,0.13,0.24,0.0,0.28,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.12,6
363348160,0.0,0.0,0.0,0.0,0.02,0.0,0.16,0.02,0.48,0.13,0.06,0.0,0.05,0.06,0.02,8
363352680,0.0,0.0,0.0,0.02,0.08,0.0,0.13,0.11,0.3,0.15,0.01,0.0,0.16,0.02,0.03,8
363379124,0.0,0.0,0.04,0.0,0.09,0.03,0.4,0.0,0.16,0.03,0.01,0.17,0.0,0.0,0.07,6
363387034,0.0,0.0,0.0,0.06,0.4,0.01,0.24,0.01,0.02,0.16,0.0,0.0,0.1,0.0,0.0,4
363417278,0.0,0.0,0.0,0.0,0.12,0.0,0.23,0.01,0.06,0.01,0.0,0.0,0.53,0.0,0.04,12
363451562,0.0,0.0,0.0,0.08,0.06,0.0,0.42,0.0,0.31,0.0,0.02,0.05,0.0,0.0,0.05,6
363480909,0.0,0.0,0.01,0.1,0.15,0.01,0.16,0.04,0.19,0.04,0.24,0.0,0.05,0.0,0.01,10
363482724,0.0,0.0,0.0,0.23,0.04,0.0,0.42,0.0,0.15,0.01,0.0,0.0,0.02,0.0,0.12,6
363488089,0.0,0.05,0.09,0.28,0.0,0.0,0.22,0.19,0.04,0.06,0.0,0.06,0.0,0.0,0.0,3
363490560,0.0,0.02,0.01,0.0,0.0,0.13,0.39,0.0,0.02,0.0,0.0,0.08,0.2,0.0,0.14,6
363507623,0.0,0.02,0.0,0.05,0.04,0.0,0.42,0.36,0.08,0.0,0.0,0.0,0.03,0.0,0.0,6
363532553,0.0,0.0,0.0,0.31,0.11,0.0,0.24,0.01,0.04,0.17,0.01,0.04,0.04,0.0,0.03,3
363565747,0.03,0.06,0.0,0.07,0.25,0.0,0.47,0.02,0.01,0.01,0.01,0.01,0.04,0.0,0.03,6
363579536,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.31,6
363591326,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.06,0.11,0.0,0.0,0.5,0.0,0.0,12
363599110,0.0,0.0,0.0,0.14,0.43,0.0,0.21,0.04,0.01,0.05,0.0,0.01,0.03,0.07,0.0,4
363635676,0.0,0.0,0.0,0.01,0.22,0.0,0.27,0.0,0.03,0.07,0.0,0.03,0.36,0.0,0.0,12
363659288,0.0,0.0,0.0,0.09,0.0,0.0,0.59,0.01,0.07,0.0,0.01,0.0,0.02,0.21,0.0,6
363667121,0.0,0.0,0.15,0.0,0.02,0.05,0.21,0.0,0.11,0.19,0.02,0.16,0.03,0.0,0.05,6
363675466,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.04,0.0,0.0,0.0,0.52,0.0,0.1,12
363675494,0.0,0.01,0.0,0.55,0.05,0.0,0.28,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.04,3
363693728,0.0,0.0,0.0,0.27,0.0,0.0,0.31,0.01,0.24,0.05,0.07,0.0,0.0,0.0,0.05,6
363786777,0.0,0.0,0.0,0.19,0.0,0.01,0.38,0.24,0.04,0.03,0.02,0.01,0.03,0.0,0.04,6
363796784,0.0,0.0,0.0,0.01,0.12,0.0,0.3,0.0,0.02,0.0,0.0,0.0,0.54,0.0,0.01,12
363863573,0.0,0.0,0.0,0.07,0.0,0.02,0.63,0.02,0.09,0.04,0.03,0.0,0.0,0.0,0.1,6
363866530,0.01,0.0,0.01,0.0,0.0,0.0,0.13,0.02,0.18,0.0,0.62,0.01,0.0,0.01,0.02,10
363874655,0.0,0.0,0.0,0.0,0.12,0.08,0.22,0.06,0.0,0.08,0.0,0.43,0.0,0.0,0.0,11
363906065,0.0,0.0,0.0,0.0,0.01,0.03,0.08,0.0,0.18,0.38,0.26,0.0,0.0,0.0,0.05,9
363969334,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.07,0.42,0.0,0.28,12
364078008,0.0,0.0,0.02,0.13,0.26,0.0,0.34,0.0,0.05,0.0,0.0,0.08,0.09,0.0,0.02,6
364115144,0.0,0.06,0.0,0.0,0.0,0.09,0.4,0.0,0.28,0.05,0.0,0.0,0.1,0.0,0.0,6
364149349,0.11,0.11,0.01,0.03,0.19,0.02,0.12,0.0,0.12,0.09,0.0,0.03,0.0,0.17,0.0,4
364184940,0.0,0.0,0.01,0.0,0.06,0.0,0.28,0.02,0.48,0.09,0.01,0.0,0.04,0.01,0.0,8
364219778,0.42,0.0,0.0,0.01,0.0,0.0,0.26,0.0,0.17,0.04,0.0,0.0,0.09,0.0,0.0,0
364263664,0.0,0.0,0.0,0.03,0.02,0.0,0.2,0.0,0.22,0.03,0.02,0.0,0.48,0.0,0.0,12
364263831,0.0,0.02,0.01,0.03,0.31,0.04,0.43,0.0,0.0,0.07,0.01,0.05,0.0,0.01,0.03,6
364268095,0.0,0.0,0.02,0.34,0.0,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.16,0.0,0.05,3
364277029,0.0,0.0,0.04,0.0,0.0,0.0,0.29,0.0,0.07,0.54,0.0,0.0,0.05,0.0,0.0,9
364320533,0.0,0.04,0.0,0.0,0.16,0.0,0.47,0.0,0.07,0.01,0.0,0.0,0.21,0.0,0.04,6
364330967,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.35,0.0,0.0,0.54,0.0,0.0,0.0,11
364348917,0.0,0.04,0.0,0.19,0.0,0.0,0.61,0.01,0.02,0.13,0.0,0.0,0.0,0.0,0.0,6
364363123,0.0,0.0,0.0,0.2,0.0,0.02,0.59,0.04,0.11,0.01,0.0,0.0,0.0,0.01,0.03,6
364433410,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.26,0.07,0.0,0.28,0.0,0.0,0.04,11
364476244,0.0,0.0,0.0,0.16,0.0,0.0,0.3,0.11,0.42,0.0,0.0,0.0,0.0,0.01,0.0,8
364524531,0.0,0.02,0.0,0.09,0.08,0.0,0.46,0.0,0.13,0.0,0.02,0.03,0.1,0.06,0.0,6
366069820,0.0,0.14,0.0,0.01,0.0,0.0,0.39,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.04,8
366080517,0.0,0.0,0.01,0.0,0.0,0.0,0.46,0.0,0.22,0.12,0.01,0.07,0.05,0.0,0.06,6
366083080,0.0,0.0,0.0,0.0,0.08,0.0,0.2,0.0,0.24,0.0,0.0,0.0,0.11,0.0,0.37,14
366102182,0.0,0.02,0.0,0.02,0.03,0.08,0.22,0.0,0.13,0.04,0.0,0.4,0.0,0.0,0.06,11
366109584,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.0,0.39,0.15,0.08,0.0,0.01,0.01,0.03,8
370692350,0.0,0.02,0.0,0.13,0.0,0.0,0.58,0.07,0.03,0.0,0.0,0.01,0.0,0.02,0.13,6
371030764,0.0,0.0,0.01,0.26,0.02,0.0,0.33,0.01,0.0,0.23,0.14,0.0,0.0,0.0,0.0,6
371106465,0.0,0.0,0.0,0.04,0.0,0.0,0.37,0.47,0.0,0.07,0.0,0.0,0.01,0.0,0.04,7
371421922,0.0,0.0,0.0,0.46,0.14,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.06,0.01,0.0,3
371441658,0.0,0.0,0.0,0.02,0.0,0.0,0.11,0.26,0.34,0.19,0.01,0.0,0.0,0.0,0.04,8
371484262,0.0,0.0,0.0,0.26,0.04,0.0,0.1,0.01,0.32,0.16,0.05,0.0,0.04,0.0,0.01,8
381358055,0.0,0.0,0.0,0.09,0.4,0.0,0.3,0.05,0.09,0.03,0.0,0.0,0.01,0.0,0.04,4
381358058,0.0,0.01,0.0,0.01,0.15,0.0,0.46,0.0,0.22,0.0,0.0,0.0,0.0,0.01,0.14,6
381358206,0.58,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0
381366931,0.06,0.05,0.15,0.07,0.0,0.0,0.39,0.0,0.09,0.03,0.01,0.03,0.0,0.01,0.1,6
381387136,0.0,0.0,0.0,0.03,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.51,14
381410467,0.0,0.13,0.0,0.15,0.0,0.0,0.3,0.0,0.2,0.04,0.0,0.0,0.0,0.0,0.19,6
381415401,0.0,0.24,0.0,0.0,0.06,0.0,0.24,0.01,0.31,0.0,0.0,0.06,0.0,0.0,0.08,8
381440200,0.0,0.0,0.0,0.0,0.02,0.14,0.17,0.02,0.25,0.01,0.0,0.01,0.05,0.01,0.32,14
381459371,0.0,0.05,0.01,0.31,0.05,0.0,0.29,0.0,0.2,0.02,0.01,0.01,0.0,0.03,0.01,3
381557861,0.0,0.0,0.0,0.0,0.04,0.0,0.28,0.0,0.23,0.0,0.0,0.04,0.33,0.01,0.07,12
381559941,0.01,0.0,0.1,0.0,0.04,0.0,0.37,0.02,0.15,0.23,0.0,0.07,0.0,0.01,0.0,6
381575570,0.0,0.0,0.01,0.17,0.0,0.0,0.1,0.28,0.2,0.24,0.0,0.0,0.0,0.0,0.0,7
381601542,0.15,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.04,6
381612715,0.0,0.0,0.0,0.02,0.02,0.0,0.27,0.0,0.12,0.0,0.46,0.02,0.0,0.02,0.05,10
381626400,0.07,0.15,0.0,0.25,0.01,0.0,0.38,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.01,6
381951024,0.0,0.0,0.03,0.07,0.12,0.0,0.35,0.01,0.16,0.09,0.01,0.0,0.16,0.0,0.0,6
382019397,0.0,0.0,0.0,0.03,0.0,0.05,0.08,0.0,0.22,0.0,0.0,0.01,0.19,0.0,0.43,14
382208796,0.02,0.01,0.0,0.03,0.46,0.05,0.34,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.0,4
382370342,0.06,0.01,0.01,0.13,0.0,0.0,0.68,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,6
382394044,0.0,0.0,0.0,0.05,0.02,0.01,0.18,0.0,0.09,0.0,0.05,0.0,0.04,0.0,0.56,14
382420575,0.0,0.0,0.0,0.06,0.01,0.0,0.38,0.4,0.12,0.0,0.0,0.0,0.01,0.0,0.02,7
382426175,0.0,0.0,0.0,0.16,0.06,0.0,0.12,0.0,0.18,0.39,0.0,0.0,0.05,0.0,0.03,9
382439659,0.04,0.0,0.0,0.03,0.0,0.0,0.15,0.58,0.14,0.0,0.0,0.0,0.01,0.0,0.05,7
382461102,0.02,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.36,0.03,0.07,0.0,0.35,10
382539852,0.0,0.02,0.0,0.34,0.04,0.0,0.26,0.12,0.08,0.07,0.0,0.0,0.0,0.0,0.07,3
382540316,0.0,0.31,0.1,0.0,0.09,0.0,0.14,0.0,0.28,0.0,0.0,0.02,0.05,0.02,0.0,1
382608775,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.23,6
382638465,0.0,0.0,0.04,0.36,0.0,0.02,0.46,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,6
382853858,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.46,0.16,0.0,0.03,0.0,0.02,0.0,0.0,7
382877959,0.0,0.0,0.0,0.01,0.01,0.0,0.44,0.0,0.29,0.01,0.02,0.05,0.03,0.01,0.12,6
382926476,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.61,0.08,0.0,0.0,0.0,0.0,0.0,0.07,7
382928770,0.0,0.19,0.08,0.07,0.2,0.0,0.15,0.06,0.06,0.11,0.0,0.0,0.08,0.0,0.0,4
383027574,0.0,0.02,0.0,0.0,0.01,0.05,0.11,0.0,0.14,0.05,0.04,0.42,0.0,0.01,0.16,11
383213457,0.0,0.19,0.0,0.0,0.0,0.0,0.11,0.13,0.43,0.0,0.0,0.0,0.0,0.0,0.13,8
383351777,0.0,0.03,0.0,0.58,0.07,0.0,0.13,0.02,0.04,0.0,0.01,0.04,0.09,0.0,0.0,3
383569922,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.11,0.0,0.0,0.7,0.0,0.0,0.12,11
383624308,0.0,0.2,0.0,0.0,0.31,0.0,0.26,0.0,0.15,0.0,0.0,0.0,0.07,0.0,0.0,4
386005710,0.0,0.01,0.0,0.0,0.03,0.0,0.36,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.54,14
390806253,0.0,0.0,0.04,0.05,0.44,0.0,0.08,0.12,0.09,0.09,0.0,0.0,0.03,0.0,0.05,4
390806269,0.0,0.0,0.0,0.04,0.63,0.0,0.03,0.0,0.03,0.02,0.01,0.0,0.14,0.0,0.08,4
390806321,0.0,0.0,0.0,0.06,0.0,0.0,0.79,0.02,0.11,0.0,0.01,0.0,0.0,0.0,0.0,6
390806335,0.23,0.0,0.0,0.0,0.06,0.0,0.61,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.05,6
390806339,0.0,0.0,0.0,0.06,0.48,0.0,0.24,0.0,0.03,0.02,0.02,0.0,0.05,0.01,0.1,4
390806446,0.01,0.05,0.04,0.03,0.0,0.01,0.49,0.0,0.3,0.0,0.01,0.0,0.0,0.0,0.06,6
390831152,0.0,0.0,0.02,0.19,0.0,0.0,0.56,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0.0,6
390912895,0.0,0.04,0.0,0.0,0.02,0.0,0.66,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.03,6
390988577,0.14,0.0,0.0,0.03,0.0,0.01,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.27,6
391052471,0.0,0.0,0.0,0.31,0.24,0.0,0.14,0.0,0.04,0.19,0.01,0.0,0.03,0.0,0.03,3
391187711,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.53,0.0,0.42,0.0,0.0,0.0,0.0,8
391280969,0.0,0.09,0.0,0.2,0.0,0.03,0.1,0.28,0.21,0.0,0.03,0.0,0.0,0.0,0.06,7
391303430,0.0,0.15,0.0,0.03,0.04,0.05,0.34,0.04,0.3,0.04,0.0,0.0,0.0,0.0,0.0,6
391393216,0.0,0.0,0.07,0.12,0.02,0.0,0.08,0.0,0.15,0.09,0.07,0.31,0.0,0.0,0.08,11
391490691,0.0,0.0,0.0,0.0,0.0,0.09,0.37,0.24,0.08,0.14,0.05,0.0,0.0,0.0,0.03,6
391543541,0.0,0.0,0.0,0.0,0.01,0.0,0.59,0.0,0.0,0.0,0.05,0.02,0.0,0.16,0.17,6
391590212,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.35,0.0,0.0,0.02,0.27,0.0,0.0,6
391656073,0.0,0.15,0.01,0.03,0.03,0.0,0.32,0.0,0.39,0.05,0.0,0.0,0.0,0.01,0.02,8
391671687,0.0,0.0,0.0,0.05,0.0,0.0,0.28,0.02,0.55,0.0,0.07,0.0,0.0,0.01,0.01,8
391691578,0.0,0.0,0.0,0.02,0.02,0.0,0.13,0.0,0.29,0.0,0.01,0.06,0.09,0.01,0.37,14
391709813,0.4,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.07,0.0,0.03,0.0,0.0,0.0,0.0,6
391824623,0.0,0.0,0.0,0.0,0.02,0.02,0.24,0.11,0.17,0.0,0.03,0.0,0.0,0.0,0.41,14
