,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,dominant_topic
541596178,0.01,0.01,0.0,0.0,0.0,0.09,0.0,0.67,0.0,0.18,0.04,0.01,0.0,0.0,0.0,7
541615454,0.0,0.06,0.0,0.0,0.0,0.41,0.01,0.25,0.0,0.07,0.0,0.19,0.0,0.01,0.01,5
541637257,0.14,0.0,0.0,0.0,0.0,0.15,0.0,0.08,0.22,0.02,0.04,0.04,0.01,0.09,0.22,8
541660459,0.05,0.03,0.0,0.01,0.02,0.21,0.0,0.08,0.02,0.0,0.43,0.16,0.0,0.0,0.0,10
541671883,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.41,0.0,0.32,0.02,0.0,0.0,0.09,0.0,7
541722887,0.25,0.09,0.0,0.0,0.01,0.11,0.02,0.0,0.0,0.05,0.23,0.09,0.01,0.12,0.01,0
541806317,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.6,0.0,0.32,0.0,0.0,0.0,0.05,0.0,7
541853093,0.11,0.06,0.0,0.0,0.05,0.12,0.08,0.3,0.02,0.12,0.02,0.1,0.0,0.0,0.04,7
541858176,0.13,0.01,0.0,0.0,0.0,0.21,0.0,0.25,0.03,0.03,0.26,0.01,0.01,0.03,0.02,10
541892252,0.0,0.01,0.0,0.0,0.0,0.46,0.0,0.01,0.0,0.0,0.13,0.27,0.0,0.11,0.0,5
541894391,0.38,0.03,0.0,0.0,0.0,0.01,0.0,0.16,0.11,0.01,0.02,0.0,0.02,0.16,0.08,0
541940516,0.01,0.08,0.0,0.0,0.0,0.28,0.0,0.28,0.0,0.02,0.0,0.07,0.09,0.16,0.01,5
541953305,0.01,0.03,0.0,0.0,0.0,0.13,0.0,0.29,0.0,0.38,0.0,0.02,0.0,0.1,0.04,9
541995429,0.24,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.16,0.02,0.04,0.13,0.0,0.11,0.08,0
542031102,0.0,0.11,0.0,0.0,0.0,0.35,0.0,0.18,0.0,0.05,0.0,0.01,0.0,0.28,0.03,5
542033897,0.01,0.04,0.0,0.0,0.01,0.21,0.0,0.15,0.2,0.01,0.09,0.03,0.01,0.14,0.11,5
542035996,0.07,0.02,0.0,0.0,0.0,0.2,0.0,0.29,0.08,0.0,0.0,0.04,0.0,0.29,0.01,7
542076145,0.0,0.05,0.0,0.0,0.01,0.23,0.23,0.0,0.0,0.03,0.25,0.11,0.06,0.03,0.0,10
542143612,0.16,0.16,0.0,0.0,0.0,0.13,0.01,0.5,0.03,0.0,0.0,0.0,0.0,0.02,0.0,7
542164338,0.12,0.15,0.0,0.0,0.0,0.28,0.0,0.01,0.0,0.02,0.06,0.11,0.0,0.25,0.0,5
542174467,0.02,0.0,0.01,0.0,0.0,0.37,0.01,0.17,0.0,0.0,0.09,0.18,0.0,0.15,0.0,5
546000598,0.0,0.0,0.19,0.0,0.0,0.15,0.0,0.34,0.03,0.0,0.0,0.0,0.0,0.21,0.08,7
546026841,0.0,0.0,0.38,0.0,0.01,0.38,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2
546042936,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.29,0.01,0.03,0.0,0.01,0.0,0.55,0.03,13
546338714,0.02,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.78,0.0,0.0,0.06,11
550479715,0.1,0.0,0.01,0.0,0.0,0.27,0.02,0.45,0.03,0.05,0.0,0.06,0.0,0.0,0.0,7
560529949,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.1,0.01,0.0,0.01,0.4,0.0,13
560529985,0.12,0.0,0.0,0.0,0.0,0.16,0.0,0.39,0.12,0.0,0.02,0.09,0.1,0.0,0.0,7
560532315,0.2,0.01,0.0,0.0,0.0,0.19,0.0,0.51,0.0,0.0,0.02,0.04,0.0,0.0,0.03,7
560538018,0.39,0.0,0.01,0.0,0.0,0.0,0.0,0.26,0.2,0.0,0.0,0.01,0.01,0.0,0.11,0
560547460,0.24,0.0,0.0,0.0,0.0,0.08,0.0,0.29,0.0,0.05,0.0,0.04,0.0,0.11,0.2,7
560547491,0.48,0.0,0.01,0.0,0.0,0.19,0.0,0.11,0.0,0.0,0.0,0.0,0.01,0.17,0.03,0
560547499,0.25,0.01,0.0,0.0,0.0,0.12,0.0,0.42,0.01,0.03,0.0,0.03,0.01,0.0,0.12,7
560571223,0.52,0.0,0.0,0.0,0.0,0.04,0.03,0.11,0.08,0.03,0.0,0.08,0.0,0.11,0.0,0
560599239,0.04,0.03,0.0,0.0,0.0,0.12,0.0,0.18,0.02,0.0,0.0,0.01,0.0,0.57,0.03,13
560611545,0.24,0.0,0.0,0.0,0.0,0.05,0.0,0.07,0.05,0.1,0.0,0.01,0.01,0.45,0.02,13
560890545,0.67,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0
560891732,0.07,0.01,0.01,0.0,0.0,0.04,0.51,0.11,0.01,0.06,0.0,0.0,0.02,0.06,0.1,6
561010742,0.08,0.0,0.0,0.0,0.01,0.1,0.0,0.07,0.04,0.02,0.01,0.0,0.0,0.62,0.06,13
561071085,0.03,0.05,0.0,0.0,0.0,0.03,0.0,0.11,0.0,0.3,0.36,0.06,0.0,0.03,0.03,10
561149607,0.0,0.0,0.01,0.0,0.0,0.11,0.0,0.21,0.07,0.01,0.02,0.04,0.16,0.0,0.38,14
561220376,0.14,0.0,0.01,0.0,0.0,0.07,0.01,0.67,0.01,0.07,0.0,0.01,0.0,0.0,0.01,7
561249407,0.42,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.1,0.0,0.03,0.13,0.02,0.13,0.0,0
561283426,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.34,0.0,0.0,0.0,0.01,0.36,0.12,0.0,12
561398498,0.1,0.02,0.01,0.0,0.0,0.17,0.0,0.29,0.03,0.02,0.0,0.08,0.2,0.08,0.0,7
561400098,0.02,0.05,0.0,0.0,0.0,0.21,0.0,0.19,0.01,0.35,0.0,0.02,0.0,0.08,0.08,9
561444098,0.09,0.02,0.0,0.0,0.0,0.0,0.49,0.21,0.0,0.04,0.0,0.0,0.04,0.11,0.0,6
561490019,0.56,0.01,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.05,0.18,0.01,0.01,0
561586870,0.13,0.16,0.0,0.0,0.0,0.21,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.17,0.0,7
561683450,0.0,0.0,0.0,0.0,0.36,0.35,0.0,0.09,0.0,0.06,0.04,0.0,0.0,0.08,0.02,4
561704863,0.02,0.23,0.0,0.0,0.03,0.23,0.0,0.06,0.0,0.05,0.11,0.04,0.08,0.17,0.0,1
561784846,0.0,0.0,0.0,0.0,0.32,0.21,0.0,0.22,0.0,0.2,0.03,0.0,0.0,0.0,0.02,4
561834887,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.09,0.06,0.02,0.16,0.01,0.0,0.11,0.09,5
561837620,0.58,0.0,0.0,0.0,0.01,0.16,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0
561939558,0.23,0.0,0.0,0.0,0.0,0.11,0.0,0.21,0.09,0.13,0.0,0.07,0.02,0.12,0.03,0
561989197,0.0,0.0,0.0,0.0,0.01,0.4,0.0,0.17,0.0,0.0,0.03,0.33,0.0,0.03,0.03,5
562168673,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.57,0.01,0.02,0.04,0.0,0.01,9
562189635,0.11,0.0,0.0,0.0,0.0,0.21,0.01,0.0,0.0,0.05,0.22,0.18,0.0,0.21,0.01,10
562201835,0.02,0.01,0.01,0.0,0.01,0.26,0.0,0.15,0.32,0.0,0.04,0.0,0.0,0.04,0.14,8
562212024,0.13,0.01,0.01,0.0,0.0,0.15,0.01,0.25,0.0,0.35,0.02,0.0,0.01,0.05,0.01,9
562230469,0.02,0.0,0.01,0.0,0.0,0.16,0.0,0.2,0.51,0.0,0.0,0.0,0.0,0.01,0.08,8
562248495,0.07,0.01,0.0,0.0,0.0,0.22,0.0,0.2,0.13,0.11,0.03,0.04,0.01,0.12,0.07,5
562273242,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.3,0.0,0.44,0.21,0.0,0.0,0.0,0.0,9
562483082,0.02,0.1,0.0,0.0,0.0,0.3,0.0,0.08,0.0,0.34,0.04,0.01,0.0,0.11,0.01,9
562496146,0.01,0.0,0.01,0.0,0.45,0.11,0.0,0.16,0.0,0.13,0.0,0.02,0.0,0.0,0.11,4
562600599,0.02,0.23,0.0,0.0,0.0,0.19,0.0,0.11,0.06,0.09,0.01,0.05,0.0,0.04,0.19,1
570314440,0.0,0.03,0.0,0.0,0.0,0.1,0.0,0.38,0.18,0.0,0.0,0.15,0.09,0.0,0.08,7
570342978,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.08,0.0,0.07,0.0,0.0,0.02,7
570425826,0.56,0.01,0.0,0.03,0.0,0.03,0.0,0.08,0.03,0.02,0.06,0.08,0.0,0.06,0.05,0
570653452,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.05,0.02,0.39,0.0,0.01,7
570724845,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.72,0.0,0.02,0.0,0.0,0.0,0.0,0.01,7
570725560,0.19,0.01,0.0,0.0,0.0,0.02,0.0,0.15,0.0,0.0,0.0,0.05,0.56,0.0,0.0,12
570751835,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.13,0.04,0.0,0.0,0.02,0.58,0.04,0.1,12
570828243,0.0,0.08,0.01,0.0,0.0,0.02,0.09,0.27,0.08,0.0,0.0,0.32,0.0,0.0,0.12,11
570988275,0.12,0.0,0.0,0.0,0.0,0.08,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.03,7
571055054,0.19,0.0,0.0,0.0,0.01,0.09,0.0,0.09,0.41,0.0,0.0,0.0,0.0,0.0,0.21,8
571116978,0.07,0.25,0.0,0.0,0.0,0.24,0.0,0.14,0.0,0.02,0.0,0.08,0.0,0.16,0.02,1
571136147,0.14,0.0,0.0,0.0,0.01,0.5,0.14,0.17,0.01,0.0,0.01,0.0,0.0,0.0,0.0,5
571192973,0.0,0.01,0.0,0.0,0.05,0.32,0.0,0.31,0.2,0.02,0.02,0.0,0.0,0.07,0.0,5
576000563,0.01,0.01,0.01,0.0,0.0,0.07,0.46,0.32,0.0,0.06,0.01,0.02,0.0,0.01,0.02,6
576021863,0.03,0.02,0.0,0.0,0.0,0.15,0.51,0.1,0.0,0.08,0.0,0.04,0.04,0.03,0.0,6
576027750,0.17,0.01,0.0,0.0,0.0,0.01,0.01,0.68,0.0,0.01,0.02,0.07,0.01,0.0,0.0,7
580566123,0.09,0.0,0.0,0.0,0.0,0.14,0.0,0.2,0.41,0.03,0.01,0.0,0.0,0.0,0.13,8
580566155,0.14,0.0,0.0,0.0,0.0,0.02,0.0,0.14,0.14,0.13,0.0,0.0,0.01,0.26,0.16,13
580566194,0.04,0.0,0.0,0.0,0.0,0.23,0.01,0.26,0.01,0.02,0.0,0.0,0.0,0.36,0.08,13
580572430,0.62,0.0,0.01,0.0,0.0,0.14,0.0,0.17,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0
580572434,0.08,0.0,0.0,0.0,0.0,0.14,0.0,0.4,0.0,0.03,0.0,0.0,0.01,0.25,0.09,7
580593403,0.0,0.0,0.15,0.0,0.0,0.45,0.0,0.11,0.0,0.0,0.0,0.02,0.0,0.0,0.26,5
580601980,0.23,0.0,0.0,0.0,0.0,0.13,0.0,0.46,0.0,0.0,0.0,0.06,0.0,0.12,0.0,7
580639811,0.16,0.0,0.01,0.0,0.0,0.02,0.0,0.18,0.06,0.05,0.04,0.01,0.0,0.33,0.15,13
580655156,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.26,0.0,0.01,0.02,0.0,0.01,0.53,0.07,13
580685900,0.02,0.0,0.01,0.01,0.01,0.19,0.3,0.43,0.01,0.0,0.03,0.0,0.0,0.0,0.0,7
580861895,0.16,0.0,0.0,0.0,0.0,0.07,0.0,0.35,0.26,0.0,0.01,0.01,0.0,0.0,0.13,7
580967972,0.29,0.0,0.0,0.0,0.0,0.11,0.01,0.21,0.0,0.0,0.0,0.02,0.18,0.09,0.08,0
581053728,0.09,0.0,0.0,0.0,0.0,0.24,0.0,0.09,0.14,0.0,0.0,0.01,0.0,0.1,0.34,14
581085443,0.06,0.0,0.0,0.0,0.0,0.09,0.01,0.28,0.1,0.0,0.01,0.01,0.01,0.09,0.34,14
581211155,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.07,0.0,0.02,0.0,0.62,0.0,0.0,0.04,11
581244138,0.13,0.0,0.0,0.0,0.34,0.08,0.0,0.19,0.0,0.16,0.01,0.0,0.0,0.0,0.09,4
581289174,0.03,0.0,0.0,0.0,0.01,0.3,0.0,0.22,0.17,0.03,0.05,0.02,0.0,0.12,0.04,5
581295754,0.3,0.0,0.0,0.0,0.0,0.06,0.0,0.28,0.0,0.2,0.01,0.0,0.02,0.0,0.11,0
581320613,0.64,0.0,0.0,0.0,0.0,0.14,0.0,0.07,0.02,0.02,0.04,0.0,0.0,0.06,0.0,0
581322015,0.03,0.0,0.0,0.0,0.0,0.19,0.0,0.18,0.03,0.01,0.0,0.44,0.0,0.01,0.1,11
581354139,0.05,0.0,0.0,0.0,0.0,0.12,0.0,0.49,0.0,0.0,0.0,0.04,0.0,0.27,0.03,7
581366718,0.15,0.0,0.0,0.0,0.0,0.37,0.0,0.18,0.0,0.04,0.0,0.0,0.0,0.0,0.26,5
581401616,0.0,0.0,0.46,0.0,0.0,0.06,0.0,0.16,0.0,0.0,0.0,0.06,0.0,0.12,0.14,2
581431113,0.0,0.01,0.0,0.0,0.0,0.58,0.0,0.22,0.0,0.01,0.13,0.0,0.0,0.04,0.0,5
581437002,0.11,0.12,0.0,0.0,0.0,0.05,0.01,0.16,0.0,0.2,0.01,0.22,0.07,0.01,0.04,11
581450139,0.01,0.02,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.04,0.0,0.0,0.5,0.08,0.01,12
581451656,0.0,0.03,0.06,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.11,0.0,7
581457912,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.48,0.26,0.04,12
581482590,0.43,0.0,0.0,0.0,0.0,0.0,0.14,0.19,0.0,0.0,0.03,0.1,0.05,0.0,0.04,0
581484027,0.0,0.0,0.21,0.0,0.01,0.25,0.0,0.38,0.01,0.0,0.1,0.0,0.0,0.0,0.03,7
581497408,0.27,0.0,0.0,0.0,0.0,0.12,0.0,0.09,0.11,0.02,0.0,0.12,0.0,0.0,0.27,0
581505891,0.57,0.0,0.0,0.0,0.0,0.03,0.0,0.16,0.0,0.01,0.0,0.01,0.13,0.09,0.0,0
581521088,0.09,0.0,0.0,0.0,0.0,0.06,0.0,0.5,0.0,0.01,0.03,0.04,0.07,0.18,0.02,7
581527254,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.33,0.08,0.29,0.0,0.0,0.0,0.0,0.0,7
581535414,0.07,0.22,0.0,0.0,0.0,0.23,0.01,0.36,0.0,0.0,0.0,0.01,0.0,0.08,0.01,7
581584758,0.0,0.24,0.02,0.0,0.01,0.28,0.0,0.31,0.0,0.0,0.03,0.04,0.0,0.04,0.03,7
581599120,0.5,0.0,0.0,0.01,0.0,0.11,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0
581603427,0.08,0.33,0.0,0.0,0.06,0.03,0.0,0.24,0.0,0.0,0.01,0.0,0.0,0.26,0.0,1
581654301,0.0,0.0,0.0,0.0,0.36,0.08,0.0,0.34,0.12,0.06,0.0,0.0,0.0,0.03,0.0,4
581655184,0.03,0.1,0.18,0.0,0.02,0.27,0.04,0.3,0.02,0.0,0.0,0.0,0.01,0.0,0.03,7
581661795,0.18,0.0,0.0,0.0,0.0,0.15,0.0,0.06,0.44,0.0,0.0,0.0,0.0,0.14,0.02,8
581669937,0.51,0.02,0.01,0.0,0.0,0.04,0.0,0.06,0.14,0.05,0.05,0.0,0.01,0.05,0.06,0
581674794,0.17,0.21,0.01,0.0,0.0,0.03,0.0,0.51,0.0,0.0,0.01,0.0,0.0,0.05,0.0,7
581675299,0.5,0.0,0.0,0.0,0.0,0.01,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0
581723645,0.01,0.0,0.01,0.0,0.05,0.24,0.0,0.45,0.0,0.0,0.01,0.01,0.0,0.21,0.02,7
581735543,0.19,0.24,0.05,0.0,0.0,0.08,0.0,0.11,0.0,0.01,0.0,0.08,0.0,0.23,0.01,1
581745787,0.27,0.0,0.01,0.0,0.0,0.1,0.0,0.37,0.0,0.06,0.05,0.0,0.0,0.0,0.13,7
581795694,0.11,0.16,0.0,0.0,0.0,0.04,0.02,0.52,0.0,0.03,0.0,0.01,0.0,0.1,0.0,7
581816778,0.02,0.0,0.0,0.0,0.0,0.21,0.0,0.48,0.0,0.11,0.01,0.0,0.11,0.04,0.02,7
581861026,0.03,0.01,0.0,0.0,0.0,0.31,0.0,0.43,0.11,0.0,0.0,0.0,0.01,0.06,0.04,7
581872217,0.01,0.0,0.01,0.0,0.04,0.11,0.0,0.42,0.03,0.04,0.0,0.0,0.01,0.0,0.33,7
581883895,0.01,0.0,0.22,0.0,0.0,0.23,0.0,0.4,0.0,0.0,0.01,0.0,0.0,0.1,0.02,7
581928520,0.08,0.0,0.0,0.0,0.02,0.09,0.01,0.13,0.06,0.03,0.19,0.0,0.0,0.3,0.1,13
581943490,0.2,0.0,0.0,0.0,0.0,0.11,0.0,0.43,0.0,0.16,0.02,0.0,0.0,0.0,0.07,7
581959421,0.01,0.1,0.03,0.0,0.1,0.23,0.0,0.09,0.06,0.02,0.0,0.04,0.01,0.03,0.28,14
581966822,0.0,0.01,0.0,0.0,0.26,0.13,0.0,0.49,0.0,0.05,0.0,0.0,0.0,0.0,0.06,7
581974429,0.06,0.0,0.01,0.0,0.01,0.4,0.0,0.16,0.1,0.0,0.06,0.01,0.0,0.15,0.02,5
582022001,0.0,0.03,0.0,0.0,0.0,0.18,0.0,0.49,0.0,0.01,0.0,0.05,0.0,0.19,0.04,7
582050089,0.17,0.12,0.05,0.0,0.0,0.04,0.0,0.33,0.04,0.03,0.0,0.02,0.14,0.07,0.0,7
582181183,0.16,0.0,0.0,0.0,0.0,0.29,0.0,0.44,0.02,0.0,0.0,0.02,0.0,0.05,0.01,7
582194642,0.44,0.01,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.02,0.04,0.01,0.04,0.17,0.03,0
582248383,0.12,0.03,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.51,0.0,0.06,0.0,0.0,0.18,9
582433968,0.0,0.06,0.0,0.0,0.0,0.25,0.01,0.28,0.0,0.4,0.0,0.0,0.0,0.0,0.0,9
582489181,0.01,0.0,0.0,0.01,0.0,0.12,0.01,0.18,0.03,0.04,0.0,0.0,0.0,0.16,0.44,14
582492929,0.0,0.0,0.0,0.0,0.36,0.24,0.01,0.16,0.01,0.15,0.06,0.01,0.0,0.0,0.0,4
582531971,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.05,0.0,0.01,0.0,0.0,0.06,0.41,0.0,5
582614182,0.46,0.0,0.0,0.0,0.0,0.0,0.01,0.26,0.2,0.0,0.02,0.0,0.0,0.04,0.0,0
582617948,0.02,0.03,0.0,0.0,0.0,0.06,0.0,0.25,0.0,0.54,0.0,0.0,0.0,0.0,0.1,9
586008133,0.24,0.01,0.0,0.01,0.0,0.02,0.0,0.05,0.03,0.01,0.0,0.0,0.04,0.49,0.09,13
590192430,0.3,0.01,0.0,0.0,0.0,0.13,0.05,0.05,0.08,0.03,0.01,0.02,0.01,0.13,0.18,0
590530990,0.05,0.03,0.0,0.0,0.01,0.0,0.42,0.29,0.0,0.0,0.11,0.02,0.0,0.07,0.0,6
590624376,0.06,0.0,0.0,0.0,0.0,0.0,0.04,0.33,0.15,0.0,0.0,0.07,0.08,0.18,0.08,7
590624387,0.62,0.02,0.0,0.0,0.0,0.03,0.0,0.14,0.16,0.0,0.01,0.0,0.0,0.02,0.0,0
590624429,0.03,0.02,0.0,0.0,0.0,0.21,0.0,0.27,0.11,0.02,0.0,0.0,0.0,0.08,0.25,7
590624430,0.02,0.02,0.03,0.0,0.02,0.16,0.0,0.31,0.07,0.12,0.0,0.03,0.05,0.06,0.11,7
590624454,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.03,0.24,0.03,0.02,0.0,0.05,0.0,0.06,5
590624468,0.06,0.04,0.0,0.0,0.0,0.23,0.0,0.27,0.04,0.13,0.02,0.0,0.03,0.09,0.09,7
590637883,0.06,0.04,0.0,0.0,0.0,0.05,0.38,0.29,0.0,0.02,0.01,0.0,0.08,0.07,0.0,6
590637885,0.12,0.0,0.0,0.0,0.0,0.05,0.0,0.07,0.08,0.06,0.0,0.06,0.01,0.41,0.13,13
590683256,0.14,0.0,0.0,0.0,0.0,0.02,0.0,0.25,0.43,0.0,0.01,0.03,0.0,0.0,0.13,8
590683258,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.22,0.08,0.07,0.0,0.03,0.01,0.57,0.0,13
590760212,0.01,0.01,0.0,0.0,0.0,0.34,0.0,0.28,0.27,0.0,0.01,0.0,0.05,0.02,0.0,5
590799907,0.01,0.07,0.0,0.0,0.0,0.02,0.57,0.25,0.0,0.08,0.0,0.0,0.0,0.0,0.0,6
590806978,0.1,0.14,0.0,0.0,0.0,0.12,0.4,0.11,0.0,0.0,0.0,0.03,0.0,0.09,0.0,6
590808855,0.23,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.08,0.0,0.01,0.04,0.5,0.06,13
590836384,0.1,0.0,0.0,0.01,0.0,0.03,0.0,0.09,0.11,0.02,0.0,0.01,0.08,0.35,0.2,13
590863199,0.07,0.04,0.02,0.0,0.0,0.0,0.52,0.18,0.0,0.03,0.01,0.07,0.01,0.04,0.01,6
590866126,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.29,0.0,7
590875805,0.46,0.0,0.01,0.0,0.0,0.0,0.05,0.23,0.0,0.09,0.06,0.0,0.0,0.1,0.01,0
590896343,0.02,0.04,0.12,0.0,0.08,0.17,0.0,0.33,0.08,0.01,0.01,0.0,0.0,0.04,0.1,7
590910352,0.02,0.03,0.34,0.0,0.0,0.32,0.0,0.26,0.01,0.0,0.0,0.0,0.01,0.0,0.02,2
590972112,0.0,0.0,0.02,0.0,0.0,0.12,0.0,0.27,0.35,0.0,0.0,0.0,0.0,0.09,0.14,8
591004604,0.09,0.06,0.0,0.0,0.04,0.1,0.0,0.09,0.0,0.04,0.25,0.01,0.0,0.31,0.01,13
591035082,0.49,0.01,0.0,0.0,0.0,0.02,0.0,0.24,0.03,0.0,0.0,0.1,0.03,0.05,0.04,0
591039978,0.1,0.0,0.01,0.0,0.0,0.05,0.0,0.31,0.07,0.0,0.0,0.0,0.0,0.02,0.43,14
591143758,0.38,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.0,0.0,0.0,0.0,0.21,0.25,0.0,0
591157084,0.0,0.27,0.03,0.0,0.06,0.16,0.01,0.34,0.04,0.01,0.02,0.06,0.0,0.0,0.0,7
591164090,0.05,0.0,0.07,0.0,0.0,0.21,0.0,0.47,0.01,0.01,0.1,0.0,0.0,0.01,0.05,7
591209842,0.0,0.0,0.1,0.03,0.0,0.0,0.0,0.12,0.06,0.04,0.0,0.0,0.0,0.0,0.64,14
591224041,0.34,0.0,0.0,0.0,0.01,0.02,0.0,0.17,0.0,0.03,0.0,0.03,0.22,0.17,0.0,0
591309186,0.52,0.01,0.0,0.0,0.0,0.0,0.02,0.15,0.0,0.0,0.0,0.03,0.14,0.06,0.06,0
591357197,0.04,0.16,0.19,0.0,0.0,0.08,0.03,0.21,0.07,0.01,0.0,0.01,0.0,0.07,0.13,7
591361955,0.01,0.02,0.0,0.0,0.33,0.22,0.0,0.12,0.0,0.24,0.02,0.0,0.01,0.0,0.02,4
591373247,0.3,0.0,0.0,0.0,0.0,0.08,0.0,0.27,0.11,0.02,0.01,0.02,0.0,0.0,0.18,0
591398265,0.0,0.31,0.0,0.0,0.02,0.21,0.01,0.07,0.0,0.0,0.18,0.2,0.0,0.01,0.0,1
591416281,0.0,0.03,0.0,0.0,0.0,0.09,0.0,0.31,0.07,0.12,0.0,0.05,0.04,0.03,0.26,7
591507595,0.03,0.0,0.0,0.0,0.0,0.23,0.0,0.53,0.02,0.0,0.0,0.0,0.0,0.16,0.03,7
591524504,0.16,0.01,0.02,0.0,0.01,0.15,0.0,0.07,0.44,0.02,0.0,0.07,0.0,0.0,0.06,8
591580961,0.66,0.03,0.01,0.0,0.0,0.0,0.04,0.09,0.02,0.0,0.0,0.04,0.1,0.0,0.0,0
591595459,0.05,0.09,0.0,0.01,0.0,0.06,0.0,0.26,0.1,0.02,0.01,0.05,0.0,0.1,0.25,7
591605647,0.06,0.0,0.0,0.0,0.0,0.0,0.02,0.33,0.0,0.51,0.04,0.03,0.0,0.0,0.0,9
591650909,0.1,0.03,0.01,0.05,0.01,0.1,0.0,0.53,0.04,0.02,0.04,0.0,0.0,0.02,0.05,7
591722768,0.28,0.0,0.0,0.0,0.0,0.05,0.0,0.26,0.05,0.0,0.0,0.16,0.02,0.11,0.06,0
591742909,0.07,0.03,0.0,0.0,0.0,0.24,0.08,0.28,0.07,0.03,0.0,0.01,0.01,0.16,0.03,7
591779035,0.0,0.02,0.0,0.01,0.14,0.01,0.04,0.44,0.0,0.1,0.0,0.0,0.0,0.0,0.24,7
591834379,0.12,0.22,0.0,0.0,0.0,0.15,0.01,0.32,0.0,0.0,0.01,0.03,0.01,0.11,0.01,7
592017124,0.08,0.05,0.02,0.0,0.0,0.02,0.01,0.11,0.51,0.0,0.0,0.0,0.0,0.05,0.16,8
592114359,0.56,0.01,0.0,0.0,0.0,0.02,0.0,0.24,0.01,0.0,0.06,0.0,0.01,0.05,0.03,0
592142315,0.07,0.02,0.01,0.0,0.0,0.05,0.0,0.26,0.04,0.0,0.0,0.0,0.47,0.05,0.02,12
592174510,0.07,0.1,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.04,0.0,0.23,0.15,0.18,0.07,11
592190073,0.0,0.01,0.0,0.0,0.2,0.2,0.0,0.36,0.0,0.19,0.02,0.0,0.0,0.01,0.0,7
592240502,0.35,0.0,0.01,0.0,0.03,0.07,0.0,0.43,0.0,0.0,0.0,0.05,0.0,0.05,0.0,7
592248369,0.37,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.0,0.32,0.08,0.1,0.0,0.0,0.0,0
592252352,0.03,0.0,0.0,0.02,0.01,0.16,0.14,0.54,0.09,0.0,0.0,0.0,0.0,0.0,0.01,7
592332120,0.02,0.04,0.0,0.0,0.0,0.08,0.0,0.24,0.0,0.0,0.0,0.0,0.61,0.0,0.0,12
592339140,0.05,0.0,0.0,0.0,0.0,0.12,0.0,0.24,0.0,0.18,0.0,0.0,0.04,0.17,0.2,7
592422998,0.37,0.01,0.0,0.0,0.0,0.09,0.0,0.11,0.0,0.06,0.0,0.0,0.22,0.1,0.03,0
592455513,0.13,0.0,0.0,0.0,0.0,0.07,0.0,0.35,0.21,0.0,0.03,0.02,0.0,0.05,0.14,7
